secucode,name,industry,quote_time,latest_date,price,pct,amount,turnover,volume_ratio,main_net,industry_avg_pct,industry_adv_ratio,industry_amount,close_pos,upper_shadow,samples,win_rate,avg_return,median_return,profit_factor,max_drawdown,worst_return,worst_sample_date,worst_hold_drawdown,stop_loss,stop_risk,target_low,target_high,reward_risk,buy_low,buy_high,formal,reject_reason,score,rechecked,recheck_price,recheck_time,recheck_reject_reason,risk_tier,action_tier,attack_mode_score,attack_mode_preferred,attack_mode_reason
603618.SH,杭电股份,电网设备,,2026-07-03,49.11,0.0319,2561817565.0,7.55,0.85,221240352.0,0.021565625,0.8515625,44492773293.6,0.5892018779342721,0.4107981220657279,120,0.575,0.05354213520898018,0.011468994290733305,3.0346466196356867,-0.3773363444387633,-0.1757142804016363,2026-04-07,-0.21297429620563035,45.91785,0.065,49.67324230961791,52.832675691588776,1.166196980589503,48.96267,49.257329999999996,False,,52.90520901560753,False,0.0,,,进取,进取研究,6.682514881694802,False,attack_checks_failed
688409.SH,富创精密,半导体,,2026-07-03,245.8,-0.0092,3105992402.0,4.17,0.94,64986272.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.6705767350928648,0.32942326490713525,120,0.5833333333333334,0.05595274086522803,0.02605086066014647,3.2298189597496,-0.3514130871633664,-0.18199649446494462,2026-05-25,-0.18115774907749072,229.82300000000004,0.065,252.203301550264,271.38788559067194,1.6015450704557783,245.0626,246.5374,False,,52.640318507148486,False,0.0,,,进取,进取研究,12.73111387419354,False,attack_checks_failed
301396.SZ,宏景科技,IT服务Ⅱ,,2026-07-03,292.51,0.015700000000000002,3060695277.21,7.44,0.81,-178121984.0,0.003804065040650407,0.6178861788617886,44173804339.81,0.6116468842729965,0.38835311572700343,120,0.5916666666666667,0.05198118454151913,0.026638824559497145,2.886846202632688,-0.34361110066501244,-0.2134538047862328,2026-05-22,-0.22308864390069005,273.49685,0.065,300.30212257189845,313.0887542278778,1.0823432323354027,291.63247,293.38752999999997,False,,51.048448592849056,False,0.0,,,进取,进取研究,3.2094878568179244,False,attack_checks_failed
603045.SH,福达合金,金属新材料,,2026-07-03,75.15,0.0634,1170679902.0,11.54,1.36,138744979.0,0.0015242424242424238,0.5757575757575758,26117824661.73,0.731048805815162,0.26895119418483804,120,0.5833333333333334,0.047571544682162195,0.023298941057249802,3.573505421990916,-0.38901259882048467,-0.21199587628865982,2026-06-24,-0.24226804123711343,70.26525000000001,0.065,76.90091542045232,80.80703472972974,1.1581011781011799,74.92455000000001,75.37545,False,,51.03742346172478,False,0.0,,,进取,进取研究,3.487388044227811,False,attack_checks_failed
688387.SH,信科移动-U,通信设备,,2026-07-03,21.14,0.10800000000000001,2151908698.0,5.22,1.18,48898976.0,0.0064333333333333334,0.5595238095238095,182120179812.87,0.833333333333334,0.166666666666666,120,0.6416666666666667,0.046461931185965775,0.03238281094800651,2.7410484551286953,-0.4077477324077159,-0.1842855537720707,2026-05-25,-0.2341106538637403,19.783534733354834,0.06416581204565593,21.824572623440858,22.837226624708624,1.2512127412640912,21.07658,21.203419999999998,False,,50.62401350017496,False,0.0,,,进取,进取研究,6.269624790076084,False,attack_checks_failed
688200.SH,华峰测控,半导体,,2026-07-03,463.56,0.0301,3605325740.0,3.97,1.3,-2427536.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.7127998657943297,0.2872001342056702,120,0.6416666666666667,0.03939593763535044,0.03183442779776354,2.902580504565162,-0.2614412635726493,-0.18598150619026235,2026-05-25,-0.19289242414523056,433.4286,0.065,478.3171673499313,502.0632174647256,1.277843627070951,462.16932,464.95068,False,,50.041189457585475,False,0.0,,,进取,进取研究,9.723671848115274,False,attack_checks_failed
688090.SH,瑞松科技,自动化设备,,2026-07-03,103.16,0.0582,1051382169.0,6.46,1.08,-60185843.0,0.02777,0.7,84263316202.25,0.6247086247086245,0.37529137529137546,120,0.5916666666666667,0.04079497641770058,0.02469321117833209,3.0304733471648175,-0.22935660904435995,-0.14439102815979035,2025-11-14,-0.14603798297314996,96.4546,0.065,105.70735166515672,111.78211075773325,1.2858458492756972,102.85052,103.46947999999999,False,,49.03631748854042,False,0.0,,,进取,进取研究,14.628003127116319,False,attack_checks_failed
600301.SH,华锡有色,小金属,,2026-07-03,61.89,0.0318,1041634955.0,6.21,0.92,75208175.0,-0.024070833333333333,0.375,59176327919.17,0.7707736389684818,0.22922636103151814,120,0.6416666666666667,0.04764746055699456,0.03911382556699768,3.039260019532798,-0.3778042525452999,-0.17313144777832437,2026-03-12,-0.19257703081232502,58.39082429988699,0.05653862821316879,64.31075466434149,68.00319988487584,1.747039991355223,61.70433,62.075669999999995,False,,48.59410883830473,False,0.0,,,进取,进取研究,13.826529264827464,False,attack_checks_failed
300342.SZ,天银机电,家电零部件Ⅱ,,2026-07-03,49.63,0.0855,1904737861.28,9.33,1.15,217671665.0,0.03828387096774194,0.7741935483870968,24094395447.51,0.8275000000000006,0.17249999999999943,120,0.55,0.03922478093125151,0.01921760575382622,2.2801315457522033,-0.33971659898539286,-0.19032210565754973,2026-06-12,-0.21910204081632656,46.43396979801111,0.06439714289721721,50.5837697735624,54.434618115839235,1.5033081079300572,49.48111,49.77889,False,,47.892474665078375,False,0.0,,,进取,进取研究,6.03926741104266,False,attack_checks_failed
300762.SZ,上海瀚讯,军工电子Ⅱ,,2026-07-03,46.55,0.057999999999999996,2594799037.18,8.95,1.05,154652672.0,0.02855079365079365,0.7777777777777778,43192229483.97,0.7270114942528725,0.2729885057471275,120,0.6416666666666667,0.029703202518393815,0.022968464094045484,2.2965459713954908,-0.2721820504669261,-0.20729318141037137,2026-01-14,-0.2113762784855553,43.67388313856365,0.061785539450834495,47.61918200357782,49.874707283205275,1.1559708604972703,46.410349999999994,46.68964999999999,False,,47.43105095840674,False,0.0,,,进取,进取研究,3.6885192971675895,False,attack_checks_failed
301588.SZ,美新科技,家居用品,,2026-07-03,53.15,0.0874,485410617.45,13.02,1.41,39934537.0,0.014936986301369864,0.7397260273972602,7543491073.01,0.8365853658536582,0.16341463414634183,120,0.5583333333333333,0.03327405793378354,0.016820482365333702,2.591607036999724,-0.2516008073296857,-0.14395025343953663,2026-03-10,-0.1884498480243162,49.69525,0.065,54.04400863771749,56.664757523659304,1.017369570492601,52.99055,53.30944999999999,False,,44.84195676018291,False,0.0,,,进取,进取研究,8.911361322537783,False,attack_checks_failed
688630.SH,芯碁微装,专用设备,,2026-07-03,483.94,0.0341,2586702225.0,4.07,0.93,-12322304.0,0.024452808988764042,0.7921348314606742,58842080476.52,0.685639686684073,0.314360313315927,120,0.5916666666666667,0.03249361301861762,0.021868451496171306,2.380930123625685,-0.34676389083060133,-0.18262449396995553,2025-10-29,-0.20064884688624018,452.4839,0.065,494.52301841705713,516.955461581556,1.0495726292056566,482.48818,485.39181999999994,False,,44.356245039509766,False,0.0,,,进取,进取研究,3.0729515304125394,False,attack_checks_failed
002080.SZ,中材科技,玻璃玻纤,,2026-07-03,85.17,0.0359,3958088521.3,2.75,0.71,181636128.0,-0.00033333333333333365,0.5333333333333333,39043545970.12,0.5121693121693124,0.4878306878306876,120,0.55,0.03325443163299767,0.008241872443065925,2.448653389777102,-0.38068856004436646,-0.14520243902439026,2026-03-16,-0.17536203134298745,79.63395000000001,0.065,85.87196027597592,91.32675075572519,1.1121197886083383,84.91449,85.42550999999999,False,,41.81095126646865,False,0.0,,,进取,进取研究,5.433740184999117,False,attack_checks_failed
688141.SH,杰华特,半导体,,2026-07-03,157.13,0.08960000000000001,2845345092.0,4.12,1.39,167645792.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.7450495049504948,0.2549504950495051,120,0.55,0.034026772734303094,0.02189757972913339,2.1831627958115565,-0.3322941746819472,-0.1594932347579501,2025-11-03,-0.17703058537573413,146.91655,0.065,160.57076670283874,170.24812686410633,1.2843972275877724,156.65860999999998,157.60138999999998,False,,40.895704478196805,False,0.0,,,进取,进取研究,7.303665703232852,False,attack_checks_failed
002921.SZ,联诚精密,汽车零部件,,2026-07-03,29.98,0.049699999999999994,310195476.0,8.07,0.85,-13408500.0,0.04167593360995851,0.9004149377593361,89835496839.03,0.6577181208053701,0.3422818791946299,120,0.5833333333333334,0.022893855893315163,0.021963049512042167,1.9306237895217195,-0.3369355693558441,-0.13332846975088966,2026-04-14,-0.1917910447761194,28.04308855775193,0.06460678593222394,30.638452224371026,32.24062827272727,1.1671304239410536,29.890060000000002,30.069939999999995,False,,36.440922755432226,False,0.0,,,进取,进取研究,6.053118749163527,False,attack_checks_failed
000933.SZ,神火股份,工业金属,,2026-07-03,22.02,0.04019999999999999,1620358809.1,3.28,1.38,49060701.0,0.012063793103448276,0.7068965517241379,68598255724.91,0.5443037974683547,0.45569620253164533,120,0.575,0.008416583983462463,0.011830711234612958,1.3415735032604823,-0.287613147053686,-0.16967606837606833,2026-03-16,-0.18205128205128207,21.079161646102246,0.04272653741588345,22.28051226138618,23.12935849612403,1.1791169987151606,21.95394,22.086059999999996,False,,28.951291874973972,False,0.0,,,进取,进取研究,0.8233582082236763,False,attack_checks_failed
601857.SH,中国石油,炼化及贸易,,2026-07-03,8.96,0.0159,1266567845.0,0.09,0.89,93157004.0,0.014886666666666666,0.7333333333333333,10378948578.05,0.7368421052631628,0.2631578947368372,120,0.5583333333333333,0.004342586604233199,0.008874168108588845,1.2579481098890983,-0.40239901345998375,-0.09630000000000008,2026-04-29,-0.10250000000000004,8.736,0.025,9.039512546252958,9.200379158098933,1.073121241513094,8.93312,8.98688,False,,26.448431049041567,False,0.0,,,进取,进取研究,6.664299334216063,False,attack_checks_failed
603986.SH,兆易创新,半导体,,2026-07-03,680.0,-0.0213,41152732866.0,8.99,1.25,-2947301376.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.4999336077546143,0.5000663922453856,120,0.6416666666666667,0.04347876376537714,0.038627712594734596,3.0509058990743108,-0.2740898199961759,-0.1569313993174062,2026-02-24,-0.17256866470893073,635.8000000000001,0.065,706.2668445644194,746.75721663563,1.5103442677744356,677.96,682.04,False,weak_tail_position,105.29350429226184,False,0.0,,,观察,观察,14.230751668276293,False,attack_checks_failed
301526.SZ,国际复材,玻璃玻纤,,2026-07-03,47.1,0.042300000000000004,10018222505.21,14.92,1.18,667394880.0,-0.00033333333333333365,0.5333333333333333,39043545970.12,0.49388379204893035,0.5061162079510697,120,0.6833333333333333,0.09187969332465952,0.04347490051671917,6.652992612751378,-0.2481948137011074,-0.12697463377023901,2026-03-10,-0.1819354838709678,44.038500000000006,0.065,49.147667814337474,52.69807232558139,1.8285390578413834,46.9587,47.241299999999995,False,weak_tail_position,94.91165278370241,False,0.0,,,观察,观察,32.30947189136814,False,attack_checks_failed
688498.SH,源杰科技,半导体,,2026-07-03,1663.02,0.0147,6230447312.0,3.02,0.78,47911376.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.49065734641752934,0.5093426535824707,120,0.7583333333333333,0.07330027006453836,0.0633046255856394,7.398220281456813,-0.20559287352113453,-0.1584008218622113,2025-09-30,-0.2124666012784524,1554.9237,0.065,1768.2968584414298,1861.6125164264438,1.837181443087728,1658.0309399999999,1668.0090599999999,False,weak_tail_position,86.30712184932237,False,0.0,,,观察,观察,28.563852781308437,False,attack_checks_failed
001309.SZ,德明利,半导体,,2026-07-03,873.08,0.0765,16568424358.55,11.71,1.18,714485632.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.8041194644696191,0.19588053553038082,120,0.5916666666666667,0.054136643896921535,0.034483675762646625,2.9106770047880914,-0.6061455706303344,-0.17736623371691165,2025-11-19,-0.20479368932038833,816.3298000000001,0.065,903.1870076348515,988.5913117894737,2.0354344440984122,870.46076,875.6992399999999,False,,69.87166877683217,True,873.08,,,观察,观察,10.492566241869554,False,attack_checks_failed
002428.SZ,云南锗业,小金属,,2026-07-03,105.16,-0.016200000000000003,5673493079.07,8.22,0.66,-313186240.0,-0.024070833333333333,0.375,59176327919.17,0.481081081081081,0.518918918918919,120,0.6416666666666667,0.05949543388421027,0.03542495821010668,4.247736773730137,-0.2351249381669609,-0.12663215234720984,2026-03-12,-0.15807991957778333,98.3246,0.065,108.88528860537483,116.2644010842758,1.624542979822075,104.84452,105.47547999999999,False,weak_tail_position,63.20521734668881,False,0.0,,,观察,观察,23.308694795495608,False,attack_checks_failed
603256.SH,宏和科技,玻璃玻纤,,2026-07-03,239.34,0.0262,4004082371.0,1.89,1.11,-521017024.0,-0.00033333333333333365,0.5333333333333333,39043545970.12,0.4586206896551727,0.5413793103448273,120,0.6583333333333333,0.06816288404091937,0.04012763823111428,4.00841032333518,-0.39560419691910553,-0.15858428963723084,2026-06-25,-0.16903390914907235,223.7829,0.065,248.94414893423487,268.3357967755102,1.8638304552590255,238.62198,240.05801999999997,False,weak_tail_position,60.99301600580124,False,0.0,,,观察,观察,19.888225853681146,False,attack_checks_failed
688012.SH,中微公司,半导体,,2026-07-03,414.91,0.0147,13567637886.0,3.53,0.92,237058736.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.6245910577971653,0.37540894220283477,120,0.55,0.033692677808854946,0.0078260660822734,2.4926709933285482,-0.28349712549794104,-0.1625130150244263,2026-05-25,-0.16582173472209427,387.94085000000007,0.065,418.15711307819606,438.8484515373237,0.8876235082427026,413.66527,416.15473,False,stop_risk_gt_expected_reward,57.45713022935353,False,0.0,,,观察,观察,5.285480355938994,False,attack_checks_failed
003036.SZ,泰坦股份,专用设备,,2026-07-03,87.9,0.055099999999999996,547065263.04,2.88,0.8,-32438672.0,0.024452808988764042,0.7921348314606742,58842080476.52,0.6542553191489368,0.34574468085106325,120,0.6916666666666667,0.047546591263024775,0.019699220700220423,4.092554264794334,-0.2807085596193666,-0.11361687466087902,2025-11-14,-0.1578947368421053,82.18650000000001,0.065,89.63156149954938,92.59093,0.8210256410256406,87.6363,88.16369999999999,False,stop_risk_gt_expected_reward,56.87377062175267,False,0.0,,,观察,观察,17.01966981212316,False,attack_checks_failed
688017.SH,绿的谐波,自动化设备,,2026-07-03,487.1,0.1793,12184136672.0,14.31,1.56,849634112.0,0.02777,0.7,84263316202.25,0.8922728416813491,0.10772715831865087,120,0.6,0.024887420660864915,0.020487294140334535,2.020892047826146,-0.410162903692885,-0.1780908309455587,2026-05-25,-0.18743724460011668,455.43850000000003,0.065,497.0793609757569,512.7289943241898,0.8094687340836595,485.63870000000003,488.56129999999996,False,stop_risk_gt_expected_reward,56.70876889361982,False,0.0,,,观察,观察,0.2662485291336889,False,attack_checks_failed
301232.SZ,飞沃科技,风电设备,,2026-07-03,181.69,0.115,2128465124.11,19.36,1.54,120352592.0,0.03459,0.9,14736612976.03,0.7698760029175782,0.2301239970824218,120,0.5916666666666667,0.06541799612534231,0.030939748385204156,2.7571715838215693,-0.49211093885940294,-0.23086774427896842,2026-02-09,-0.2935397827076963,169.88015000000001,0.065,187.31144288410772,202.60502506896552,1.7709814323607438,181.14493,182.23506999999998,False,,56.05686701823971,False,0.0,,,观察,观察,3.8160178429314273,False,attack_checks_failed
600183.SH,生益科技,元件,,2026-07-03,161.2,0.060899999999999996,12030610964.0,3.15,1.1,632912400.0,0.0022508196721311474,0.4918032786885246,164084358066.68,0.7522255192878329,0.24777448071216715,120,0.5333333333333333,0.02735805127825555,0.014803415741399064,2.037357593885293,-0.25330789972488865,-0.18960128205128204,2026-06-25,-0.1955662393162393,150.722,0.065,163.5863106175135,172.75902895705516,1.103171307220384,160.7164,161.68359999999998,False,win_rate_lt_55,54.93291254365876,False,0.0,,,观察,观察,2.8275164435628004,False,attack_checks_failed
000021.SZ,深科技,消费电子,,2026-07-03,56.04,0.0002,12297329071.8,14.53,0.97,-56096864.0,0.02053370786516854,0.7640449438202247,100992507941.77,0.75,0.25,120,0.5416666666666666,0.029123772221808494,0.010652282844634122,2.096755559335603,-0.4604377034188677,-0.16553923148435093,2026-01-30,-0.20132541133455195,52.397400000000005,0.065,56.63695393061329,60.30460930030959,1.1707597046915934,55.87188,56.208119999999994,False,win_rate_lt_55,53.16466157131384,False,0.0,,,观察,观察,1.4241034378648827,False,attack_checks_failed
002937.SZ,兴瑞科技,汽车零部件,,2026-07-03,45.2,0.024900000000000002,547084050.68,3.86,0.93,57087265.0,0.04167593360995851,0.9004149377593361,89835496839.03,0.6666666666666681,0.33333333333333187,120,0.6833333333333333,0.02645045482858961,0.028341484005564656,3.3115137975575046,-0.18968924247906827,-0.08755840179238242,2026-03-13,-0.13038416763678695,42.57568882807451,0.058059981679767586,46.48103507705153,47.563031985592076,0.9004389459876,45.064400000000006,45.3356,False,stop_risk_gt_expected_reward,51.074779493369974,False,0.0,,,观察,观察,18.25127459228903,False,attack_checks_failed
000988.SZ,华工科技,自动化设备,,2026-07-03,154.7,-0.0096,8654138488.17,5.54,0.62,-266559728.0,0.02777,0.7,84263316202.25,0.4819277108433714,0.5180722891566286,120,0.5666666666666667,0.026299603030025518,0.012310489710982444,2.454872931345162,-0.2434354624799533,-0.13477870997360267,2025-10-29,-0.1501205095833812,145.61164359670764,0.05874826375754594,156.60443275828897,162.83542428680883,0.8951480252096742,154.2359,155.16409999999996,False,stop_risk_gt_expected_reward;weak_tail_position,50.86971420738352,False,0.0,,,观察,观察,7.577023914998694,False,attack_checks_failed
300223.SZ,北京君正,半导体,,2026-07-03,260.0,0.1079,14076932446.0,13.12,1.01,226876176.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.7144694533762059,0.2855305466237941,120,0.5833333333333334,0.025946893163049413,0.016981142227031256,1.9350458419890022,-0.5552790374843489,-0.17773923240938164,2025-11-17,-0.1952789699570815,243.10000000000002,0.065,264.4150969790281,279.08794215600346,1.1294640328996148,259.22,260.78,False,,50.83471840383042,False,0.0,,,观察,观察,-1.6179641488017262,False,attack_checks_failed
688008.SH,澜起科技,半导体,,2026-07-03,268.0,-0.0043,18864873188.0,6.12,0.8,-239467776.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.489013184178985,0.510986815821015,120,0.48333333333333334,0.02065403782085092,-0.0038607267112930376,1.707684635680044,-0.4536373370461414,-0.1603998043052838,2025-10-29,-0.18356164383561657,250.58,0.065,268.0,283.092659602649,0.8663983698420785,267.196,268.804,False,win_rate_lt_55;stop_risk_gt_expected_reward;weak_tail_position,50.639268678103676,False,0.0,,,观察,观察,-4.103883104401268,False,attack_checks_failed
600118.SH,中国卫星,航天装备Ⅱ,,2026-07-03,86.22,0.0579,5509488882.0,5.43,0.83,642751168.0,0.06301111111111111,1.0,15226717821.77,0.7080459770114936,0.29195402298850637,120,0.6,0.030659773211731457,0.01633327811003601,2.0088763095276034,-0.4247083624961644,-0.23022857142857148,2026-05-13,-0.24249999999999994,81.81783105084713,0.05105739908551232,87.62825523864731,92.43667047668393,1.4121835278221737,85.96133999999999,86.47865999999999,False,,49.82446635898436,False,0.0,,,观察,观察,-1.7712317199938488,False,attack_checks_failed
002371.SZ,北方华创,半导体,,2026-07-03,816.1,-0.0297,13063663615.44,2.22,1.24,570058160.0,-0.023851744186046513,0.2441860465116279,504819466583.53,0.5757915382460076,0.42420846175399235,120,0.5833333333333334,0.01895079600893276,0.00636621377637422,1.9997496923123517,-0.3395552512045069,-0.10486666447987061,2025-10-09,-0.13669662577357922,773.8420053307958,0.051780412534253396,821.2954670628991,855.0570497319386,0.9218859067235593,813.6517,818.5482999999999,False,stop_risk_gt_expected_reward,49.22231290774616,False,0.0,,,观察,观察,7.73551126404819,False,attack_checks_failed
300475.SZ,香农芯创,其他电子Ⅱ,,2026-07-03,264.9,0.0109,8267846640.34,6.95,0.82,-693152368.0,0.004231250000000001,0.59375,27106051348.63,0.5354002776492351,0.4645997223507648,120,0.625,0.039948510219626615,0.04182770055148107,2.228006665667673,-0.5614594758335143,-0.27726082249842493,2025-11-14,-0.2930293831261813,247.6815,0.065,275.98015787608733,288.5954205759162,1.3761605584642238,264.1053,265.69469999999995,False,,48.899906876843914,False,0.0,,,观察,观察,-9.29562512574476,False,attack_checks_failed
