date,source_type,secucode,name,entry_price,fixed5_status,fixed5_date,fixed5_return,ma5_status,ma5_date,ma5_return,ma5_reason,source_dir,note,one_lot_cost,lots_3w,capital_3w,can_buy_3w,lots_4w,capital_4w,can_buy_4w,budget,rule,rule_label,action,capital_used,lots,exit_date,status,held_sessions,return,pnl,pnl_type,exit_reason
2026-06-04,proxy_fill,688347.SH,华虹宏力,244.0,closed,2026-06-11,-0.09412786885245908,closed,2026-06-11,-0.09412786885245908,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,24400.0,1,24400.0,yes,1,24400.0,yes,30000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,buy,24400.0,1,2026-06-08,closed,2,-0.1250704918032786,-3051.7199999999975,realized,early_loss3_below_ma5
2026-06-04,proxy_fill,688347.SH,华虹宏力,244.0,closed,2026-06-11,-0.09412786885245908,closed,2026-06-11,-0.09412786885245908,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,24400.0,1,24400.0,yes,1,24400.0,yes,40000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,buy,24400.0,1,2026-06-08,closed,2,-0.1250704918032786,-3051.7199999999975,realized,early_loss3_below_ma5
2026-06-04,proxy_fill,688347.SH,华虹宏力,244.0,closed,2026-06-11,-0.09412786885245908,closed,2026-06-11,-0.09412786885245908,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,24400.0,1,24400.0,yes,1,24400.0,yes,30000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,buy,24400.0,1,2026-06-08,closed,2,-0.1250704918032786,-3051.7199999999975,realized,early_loss5
2026-06-04,proxy_fill,688347.SH,华虹宏力,244.0,closed,2026-06-11,-0.09412786885245908,closed,2026-06-11,-0.09412786885245908,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,24400.0,1,24400.0,yes,1,24400.0,yes,40000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,buy,24400.0,1,2026-06-08,closed,2,-0.1250704918032786,-3051.7199999999975,realized,early_loss5
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,fixed5,固定5日卖,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,fixed_day5
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,fixed5,固定5日卖,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,fixed_day5
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,ma5_current,当前MA5,buy,26313.0,7,2026-06-16,closed,7,0.056162090981643896,1477.7930999999958,realized,close_below_ma5
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,ma5_current,当前MA5,buy,37590.0,10,2026-06-16,closed,7,0.056162090981643896,2111.132999999994,realized,close_below_ma5
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,day5_take_profit_10
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,day5_take_profit_10
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,30000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,buy,26313.0,7,2026-06-12,closed,5,0.10511127959563712,2765.7931,realized,day5_take_profit_8
2026-06-05,proxy_fill,688102.SH,斯瑞新材,37.59,closed,2026-06-12,0.10511127959563712,closed,2026-06-16,0.056162090981643896,close_below_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,3759.0,7,26313.0,yes,10,37590.0,yes,40000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,buy,37590.0,10,2026-06-12,closed,5,0.10511127959563712,3951.1329999999994,realized,day5_take_profit_8
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,fixed5,固定5日卖,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,fixed5,固定5日卖,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,ma5_current,当前MA5,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,ma5_current,当前MA5,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,30000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-08,proxy_fill,688017.SH,绿的谐波,428.25,closed,2026-06-15,-0.13120075890251018,closed,2026-06-15,-0.13120075890251018,day5_net_return_not_positive,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,42825.0,0,0.0,no,0,0.0,no,40000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,fixed5,固定5日卖,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,fixed5,固定5日卖,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,fixed_day5
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,ma5_current,当前MA5,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,ma5_current,当前MA5,buy,30493.6,1,2026-07-01,closed,15,0.517280948133379,15773.758320000004,realized,max_hold_15
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,day5_take_profit_8
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,day5_take_profit_10
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,take8_extend2,第5日>=8%止盈；小盈利延长最多2天,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,day5_take_profit_8
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,early3_take8_extend3,提前风控(-3%且破MA5)+8%止盈+延3天,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,day5_take_profit_8
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,30000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-09,proxy_fill,688525.SH,佰维存储,304.936,closed,2026-06-16,0.11526216386389296,closed,2026-07-01,0.517280948133379,max_hold_sessions,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,30493.6,0,0.0,no,1,30493.6,yes,40000,early5_take8_extend3,提前风控(-5%)+8%止盈+延3天,buy,30493.6,1,2026-06-16,closed,5,0.11526216386389296,3514.7583200000063,realized,day5_take_profit_8
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,30000,fixed5,固定5日卖,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,40000,fixed5,固定5日卖,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,30000,ma5_current,当前MA5,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,40000,ma5_current,当前MA5,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,30000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,40000,take8_extend3,第5日>=8%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
2026-06-10,proxy_fill,688072.SH,拓荆科技,618.0,closed,2026-06-17,0.19611100323624595,open_ma5_hold,2026-06-26,0.34497831715210353,profit_above_ma5,/Users/weifeng/works/finance_lab/reports/automation_5_14_50/full_proxy_rank1_ma5_recent_month_20260701_175222,缺真实14:50保存报告；用历史日线代理回测补齐,61800.0,0,0.0,no,0,0.0,no,30000,take10_extend3,第5日>=10%止盈；小盈利延长最多3天,skip,0.0,0,,skipped,,0.0,0.0,skip,one_lot_cost_gt_budget
