secucode,name,industry,quote_time,latest_date,price,pct,amount,turnover,volume_ratio,main_net,industry_avg_pct,industry_adv_ratio,industry_amount,close_pos,upper_shadow,samples,win_rate,avg_return,median_return,profit_factor,max_drawdown,worst_return,worst_sample_date,worst_hold_drawdown,stop_loss,stop_risk,target_low,target_high,reward_risk,buy_low,buy_high,formal,reject_reason,score,rechecked,recheck_price,recheck_time,recheck_reject_reason,risk_tier,action_tier,attack_mode_score,attack_mode_preferred,attack_mode_reason
601077.SH,渝农商行,银行Ⅱ,,2026-07-06,6.42,0.014199999999999999,380228787.0,0.68,0.81,31547610.0,0.023145238095238094,1.0,28675060405.88,0.8999999999999978,0.10000000000000223,120,0.5083333333333333,0.0018204055019902664,0.000863215847426292,1.139990568464754,-0.2604143673301712,-0.07397441860465118,2026-06-12,-0.10610465116279066,6.232562059192784,0.029195940935703442,6.425541845740476,6.522662645533139,0.5477153936445078,6.40074,6.439259999999999,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,27.490479805440618,False,0.0,,,观察,观察,6.194596786523818,False,attack_checks_failed
601666.SH,平煤股份,煤炭开采,,2026-07-06,8.21,0.048499999999999995,325984500.0,1.65,0.92,38314722.0,0.03584615384615385,1.0,14509453003.72,0.9230769230769247,0.07692307692307535,120,0.5,0.0038682513497158818,0.0004879689181516945,1.1948180763598861,-0.37707806202536265,-0.1520936507936508,2026-06-22,-0.1655328798185941,7.818232871297544,0.04771828607825293,8.214006224818025,8.42580975862069,0.5508623434933347,8.18537,8.23463,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,27.354391430053962,False,0.0,,,观察,观察,-4.415576305228942,False,attack_checks_failed
688231.SH,隆达股份,金属新材料,,2026-07-06,43.8,0.0762,532029110.0,3.87,1.74,6895856.0,-0.04725757575757576,0.06060606060606061,23048731162.38,0.7567010309278348,0.24329896907216517,120,0.55,0.022853276595461502,0.016538166658112887,1.8169855560297992,-0.463612689747502,-0.14300616113744083,2025-11-07,-0.17073778664007966,41.01959106322904,0.06347965609066095,44.52437169962534,46.304910720209506,0.9009144975338096,43.6686,43.93139999999999,False,stop_risk_gt_expected_reward,27.20839741239744,False,0.0,,,观察,观察,1.0534600528307507,False,attack_checks_failed
000001.SZ,平安银行,银行Ⅱ,,2026-07-06,10.5,0.0204,1103902583.44,0.55,0.94,42788602.0,0.023145238095238094,1.0,28675060405.88,0.9333333333333346,0.06666666666666549,120,0.475,-0.0005053821107320596,-0.0017480286738351435,0.9400634576119413,-0.19321388153102903,-0.06292464985994398,2026-06-23,-0.07295373665480431,10.237499999999999,0.025,10.5,10.610103399818676,0.41944152311877186,10.4685,10.5315,False,win_rate_lt_55;avg_return_not_positive;profit_factor_lt_1_2;stop_risk_gt_expected_reward,27.197510836603,False,0.0,,,观察,观察,7.520227006837292,False,attack_checks_failed
000791.SZ,甘肃能源,电力,,2026-07-06,7.99,0.031,379251009.83,2.5,1.11,-7468872.0,-0.011894495412844036,0.23853211009174313,45280047584.52,0.8599999999999997,0.14000000000000032,120,0.5333333333333333,0.01266351433050027,0.0055107962641076326,1.7122491409054894,-0.406779846732652,-0.21182631578947367,2026-06-03,-0.2172248803827751,7.6335974034332725,0.04460608217355788,8.03403126215022,8.205842086229087,0.6056131136762802,7.96603,8.013969999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,27.16600909425424,False,0.0,,,观察,观察,-8.888370692269017,False,attack_checks_failed
600036.SH,招商银行,银行Ⅱ,,2026-07-06,37.73,0.024399999999999998,3625395505.0,0.47,0.89,342381312.0,0.023145238095238094,1.0,28675060405.88,0.9758064516129022,0.02419354838709779,120,0.48333333333333334,-0.0027178290408377452,-0.0005890151963207401,0.7105209773228613,-0.36273718084774254,-0.048227663987555104,2026-06-16,-0.06075241484494154,36.78675,0.025,37.73,38.0222737383863,0.30985819070905013,37.616809999999994,37.84318999999999,False,win_rate_lt_55;avg_return_not_positive;profit_factor_lt_1_2;stop_risk_gt_expected_reward,27.1282740820396,False,0.0,,,观察,观察,4.549235299983474,False,attack_checks_failed
600201.SH,生物股份,动物保健Ⅱ,,2026-07-06,12.74,0.0349,632337563.0,4.49,2.14,14322987.0,0.006666666666666666,0.6666666666666666,1417291048.56,0.6428571428571433,0.3571428571428566,120,0.5416666666666666,0.009070940619983375,0.010339655028747532,1.39570434883206,-0.30129513536023045,-0.15604919957310562,2026-01-28,-0.1894923258559622,12.271444241500173,0.036778316993706955,12.871727205066245,13.223472129692832,1.0318347836354935,12.70178,12.77822,False,win_rate_lt_55,27.118663570211503,False,0.0,,,观察,观察,0.18339658767341094,False,attack_checks_failed
002837.SZ,英维克,专用设备,,2026-07-06,74.06,0.0368,4875197949.98,5.77,1.0,450839280.0,-0.021527374301675978,0.17318435754189945,60843778299.05,0.5108514190317204,0.4891485809682797,120,0.5166666666666667,0.011927758988887314,0.0051108876618276245,1.374660285192054,-0.5207484810600735,-0.19054889543446243,2026-05-25,-0.19415807560137466,69.78709956840179,0.0576951178989767,74.43851234023495,78.86290405804748,1.1240383750882375,73.83782000000001,74.28218,False,win_rate_lt_55,26.79723893107475,False,0.0,,,观察,观察,-7.245377611876161,False,attack_checks_failed
601229.SH,上海银行,银行Ⅱ,,2026-07-06,9.05,0.0146,441416845.0,0.35,0.91,50175777.0,0.023145238095238094,1.0,28675060405.88,0.8928571428571449,0.1071428571428551,120,0.4666666666666667,0.0003203913255141321,-0.0018224660397074032,1.0258488164172628,-0.20326740005573518,-0.055636468129571494,2026-01-20,-0.06517094017094016,8.82375,0.025,9.05,9.180979479495269,0.5789148264984276,9.02285,9.07715,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,26.729198255630646,False,0.0,,,观察,观察,9.399183106439814,False,attack_checks_failed
600348.SH,华阳股份,煤炭开采,,2026-07-06,8.51,0.0403,309353557.0,1.02,1.06,17184871.0,0.03584615384615385,1.0,14509453003.72,0.9111111111111093,0.08888888888889072,120,0.5333333333333333,0.005186041266221545,0.011033401448584303,1.2704585825400934,-0.4602289576136972,-0.09959867674858228,2026-05-06,-0.11538461538461542,8.252031290812953,0.030313596849241606,8.603894246327451,8.827327297684674,1.2300999554740153,8.48447,8.53553,False,win_rate_lt_55,26.69071245587231,False,0.0,,,观察,观察,6.490266488158181,False,attack_checks_failed
300661.SZ,圣邦股份,半导体,,2026-07-06,135.97,-0.026000000000000002,2784151748.32,3.44,0.87,-54132340.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.5701818181818185,0.42981818181818154,120,0.5333333333333333,0.01388102199014019,0.005916213853652454,1.6043643255648379,-0.49244602715021557,-0.1436545966228893,2025-10-13,-0.15802469135802466,127.13195,0.065,136.77442759768113,141.25075046788987,0.5975017642907535,135.56209,136.37790999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,26.68347549877619,False,0.0,,,观察,观察,-4.351424545406754,False,attack_checks_failed
601138.SH,工业富联,消费电子,,2026-07-06,63.59,-0.0175,7815327977.0,0.62,0.65,-927255328.0,-0.024791011235955056,0.24719101123595505,92830893530.03,0.4644444444444452,0.5355555555555548,120,0.49166666666666664,0.004156036520913711,-0.0017381153133443116,1.1531320056304235,-0.36743500374796356,-0.16976343680997533,2026-06-25,-0.17352902974412254,60.418290445222155,0.04987748946025857,63.59,65.738326697479,0.6773402987807545,63.39923,63.78077,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward;weak_tail_position,26.66613889619283,False,0.0,,,观察,观察,-7.4501095047409756,False,attack_checks_failed
688653.SH,康希通信,半导体,,2026-07-06,16.88,0.0596,396917457.0,7.6,1.19,12642995.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.6903225806451608,0.3096774193548392,120,0.575,0.009379374771755352,0.01306155054176791,1.4918826076375988,-0.36933864790270976,-0.14268349514563108,2026-05-25,-0.14502427184466027,15.953555764180257,0.054884137193112664,17.10047897314504,17.55842168213783,0.732285501822511,16.829359999999998,16.930639999999997,False,stop_risk_gt_expected_reward,26.50363572960442,False,0.0,,,观察,观察,0.41055740991819345,False,attack_checks_failed
688535.SH,华海诚科,半导体,,2026-07-06,162.29,0.011399999999999999,1956452365.0,9.09,0.75,-81113504.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.6475308641975301,0.35246913580246986,120,0.5416666666666666,0.014148677213890824,0.020638570899621036,1.4040698809787262,-0.45545794519657534,-0.19707216676453312,2025-10-10,-0.19859072225484453,151.74115,0.065,165.63943367129949,174.42372099668623,1.1502411160160824,161.80312999999998,162.77686999999997,False,win_rate_lt_55,26.277515519348817,False,0.0,,,观察,观察,-4.8981767530750355,False,attack_checks_failed
600795.SH,国电电力,电力,,2026-07-06,4.74,0.0042,422033625.0,0.5,0.6,13634395.0,-0.011894495412844036,0.23853211009174313,45280047584.52,1.0,0.0,120,0.575,0.0009714201334123748,0.00340571095571104,1.0743867022388842,-0.2820806023122665,-0.1513843170320404,2025-12-24,-0.15682967959527816,4.6215,0.025,4.75614306993007,4.818029829484902,0.6584795737122593,4.72578,4.75422,False,profit_factor_lt_1_2;stop_risk_gt_expected_reward,26.25048680100192,False,0.0,,,观察,观察,0.017350018899763953,False,attack_checks_failed
688052.SH,纳芯微,半导体,,2026-07-06,262.68,0.022099999999999998,998654968.0,2.72,0.83,9692545.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.7579617834394906,0.24203821656050936,120,0.5083333333333333,0.013374923866690262,0.0018160149349876987,1.553966471150004,-0.4322755404246975,-0.12712138163533507,2026-02-26,-0.13533325814818997,246.51163121091355,0.0615515790661126,263.1570308031226,280.48818753284667,1.1014214089962535,261.89196,263.46804,False,win_rate_lt_55,26.249200226500882,False,0.0,,,观察,观察,3.3859682355555343,False,attack_checks_failed
603725.SH,天安新材,家居用品,,2026-07-06,14.6,0.0504,660577017.0,15.54,1.56,27275148.0,-0.008252054794520548,0.4520547945205479,6637649699.07,0.8089887640449438,0.19101123595505617,120,0.525,0.007713110317121141,0.003005749960603955,1.4652164266030625,-0.3491268257409019,-0.15394797507788152,2026-06-05,-0.17695783132530118,13.651,0.065,14.643883949424819,15.0028982249742,0.4245502897515287,14.5562,14.643799999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,26.161405418843465,False,0.0,,,观察,观察,-4.502204441391787,False,attack_checks_failed
002440.SZ,闰土股份,化学制品,,2026-07-06,11.03,0.04650000000000001,761453527.04,7.37,1.05,103041710.0,-0.01195654761904762,0.3333333333333333,75957998903.55,0.8311688311688301,0.16883116883116994,120,0.5,0.013313470919599687,-0.0006197278911564174,1.6368769121084528,-0.528292970744745,-0.16374002741603835,2026-03-11,-0.17614804660726524,10.375326363558038,0.05935391082882701,11.03,11.241069719346047,0.3224044891943057,10.99691,11.063089999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,26.05779114787633,False,0.0,,,观察,观察,-8.971398359305116,False,attack_checks_failed
688107.SH,安路科技,半导体,,2026-07-06,42.03,0.045,518391242.0,3.13,1.01,17073058.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.7890410958904119,0.21095890410958804,120,0.5166666666666667,0.008548181863764027,0.001357462477552386,1.3808091975645924,-0.32678204621862905,-0.16179382716049387,2026-06-01,-0.17392246047216808,39.46728543134732,0.06097346106715872,42.087054147931525,43.35060732352941,0.5153158060141306,41.90391,42.15609,False,win_rate_lt_55;stop_risk_gt_expected_reward,26.049769818036744,False,0.0,,,观察,观察,-4.162098217781866,False,attack_checks_failed
002993.SZ,奥海科技,消费电子,,2026-07-06,67.82,0.0304,838458654.85,5.22,0.9,70663409.0,-0.024791011235955056,0.24719101123595505,92830893530.03,0.6061320754716972,0.39386792452830277,120,0.525,0.012240963065380675,0.006986129659080932,1.5840104191885604,-0.32620123391148526,-0.16383698224852064,2026-04-20,-0.1788091715976332,63.411699999999996,0.065,68.29379931347886,70.62140793483708,0.6354848660111808,67.61653999999999,68.02345999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,26.024859410730503,False,0.0,,,观察,观察,-3.4094647796921436,False,attack_checks_failed
301307.SZ,美利信,通信设备,,2026-07-06,86.66,0.0674,1233878513.34,13.1,0.78,41225863.0,-0.024461176470588236,0.17647058823529413,188572067489.88998,0.5714285714285714,0.42857142857142855,120,0.5583333333333333,0.01864576803205109,0.016688869230404326,1.6809593103281146,-0.5719731940035657,-0.16860453799890643,2025-10-13,-0.2178770949720671,81.0271,0.065,88.10625740750683,91.4790313104332,0.8555151539053083,86.40002,86.91997999999998,False,stop_risk_gt_expected_reward,25.94218148128956,False,0.0,,,观察,观察,-6.989111498991648,False,attack_checks_failed
688380.SH,中微半导,半导体,,2026-07-06,62.78,0.08410000000000001,1387055221.0,5.74,0.99,38880692.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.8373333333333335,0.16266666666666652,120,0.45,0.015494640337285972,-0.008441622601299024,1.577129985609176,-0.48335220295616366,-0.18190582968184424,2026-05-25,-0.1906985794901731,58.87296825999257,0.06223370086026493,62.78,65.21520732682131,0.6232883398118209,62.591660000000005,62.96834,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.87179274395945,False,0.0,,,观察,观察,-8.505917013050972,False,attack_checks_failed
300505.SZ,川金诺,农化制品,,2026-07-06,26.44,0.061399999999999996,1022321582.63,18.16,1.22,65263056.0,0.00858813559322034,0.5932203389830508,20131545235.09,0.9854368932038846,0.014563106796115341,120,0.5166666666666667,0.007069801162051386,0.006893029094668458,1.2628213474920233,-0.6149802659999493,-0.19922207792207794,2026-03-13,-0.22613605808012904,24.85950073524728,0.05977682544450539,26.622251689263035,27.451382287714384,0.6399131655860797,26.360680000000002,26.519319999999997,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.738998838380986,False,0.0,,,观察,观察,-13.458273906878258,False,attack_checks_failed
603690.SH,至纯科技,半导体,,2026-07-06,33.18,0.015300000000000001,1351587893.0,10.72,0.61,-75020395.0,-0.005337931034482758,0.3850574712643678,516206970979.27,0.6349206349206352,0.3650793650793648,120,0.5666666666666667,0.011465206204200822,0.010165623526852099,1.4427902332629676,-0.4251014282392591,-0.2074488673139158,2026-05-25,-0.2071197411003236,31.078448000475333,0.06333791439194293,33.51729538862095,34.39232545945946,0.5768715024580251,33.08046,33.27954,False,stop_risk_gt_expected_reward,25.676454479751047,False,0.0,,,观察,观察,-9.883761793238637,False,attack_checks_failed
002545.SZ,东方铁塔,农化制品,,2026-07-06,18.19,0.044199999999999996,757519673.23,3.73,1.01,32751127.0,0.00858813559322034,0.5932203389830508,20131545235.09,0.8524590163934431,0.14754098360655685,120,0.5,0.011785963161544486,-0.00174815954979327,1.4373497069988912,-0.5970885936718827,-0.2068494706097115,2026-03-13,-0.2175976633807959,17.258213930161606,0.051225182508982774,18.19,19.013877752475246,0.884191961163503,18.13543,18.24457,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.654753339390766,False,0.0,,,观察,观察,-11.450930661172608,False,attack_checks_failed
601985.SH,中国核电,电力,,2026-07-06,8.86,0.0,838339682.0,0.5,0.71,16740354.0,-0.011894495412844036,0.23853211009174313,45280047584.52,0.6428571428571392,0.35714285714286076,120,0.4666666666666667,0.004494997677350852,-0.0013,1.5124102077586248,-0.1499072122343178,-0.0522761388286335,2026-05-19,-0.0634408602150538,8.638499999999999,0.025,8.86,9.027471898989896,0.7560808080808044,8.83342,8.886579999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.55895171097346,False,0.0,,,观察,观察,12.487565866259136,False,attack_checks_failed
600028.SH,中国石化,炼化及贸易,,2026-07-06,4.82,0.0255,1388191182.0,0.31,0.98,158985945.0,0.010806666666666666,0.5333333333333333,12502187145.8,0.882352941176473,0.11764705882352695,120,0.5,0.0005310755423748023,-0.000345801526717625,1.0426833972544614,-0.338838016309874,-0.08254076809453473,2026-03-06,-0.08419497784342678,4.6995000000000005,0.025,4.82,4.901370363636363,0.675272727272723,4.805540000000001,4.83446,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,25.49547335201837,False,0.0,,,观察,观察,5.2205322515844665,False,attack_checks_failed
301333.SZ,诺思格,医疗服务,,2026-07-06,54.54,0.0507,316218577.56,6.08,1.26,17116710.0,0.012767924528301887,0.5849056603773585,38605015287.54,0.6982758620689659,0.30172413793103414,120,0.48333333333333334,0.015537332902664937,-0.0016819409660734684,1.6175884291931064,-0.6816836961732153,-0.13558671084757593,2026-05-19,-0.14335542378793176,51.5508131272916,0.054807240056993084,54.54,56.44201460360224,0.6362983261327158,54.37638,54.703619999999994,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.428234306556874,False,0.0,,,观察,观察,-6.7113650209817735,False,attack_checks_failed
000519.SZ,中兵红箭,地面兵装Ⅱ,,2026-07-06,20.45,0.0215,1780146720.06,6.26,0.92,126822602.0,-0.03225,0.16666666666666666,5023650201.38,0.5897435897435888,0.41025641025641124,120,0.525,0.0074490796641619415,0.0012229504278997395,1.4495519518452795,-0.272324929821409,-0.13841453744493395,2026-03-16,-0.14317180616740088,19.37735486344214,0.05245208491725481,20.47500933625055,21.080779114552893,0.5880594551307784,20.38865,20.511349999999997,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.408970875738724,False,0.0,,,观察,观察,-0.22585598892314795,False,attack_checks_failed
600267.SH,海正药业,化学制药,,2026-07-06,10.95,0.039900000000000005,412996138.0,3.25,1.24,41300230.0,0.0073,0.66,81207334931.26,1.0,0.0,120,0.5416666666666666,0.002412557428282487,0.0034450497589002217,1.1697687671442603,-0.4313687726943991,-0.10878560460652578,2026-03-16,-0.11612284069097878,10.528589583606106,0.038484969533688795,10.987723294859958,11.1395358129285,0.44976537255629234,10.91715,10.982849999999997,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,25.349603841824308,False,0.0,,,观察,观察,0.10948886369972133,False,attack_checks_failed
300592.SZ,华凯易佰,互联网电商,,2026-07-06,18.86,0.0334,374566215.36,5.82,0.82,41392830.0,-0.013477777777777776,0.2222222222222222,2846965256.9500003,0.6562499999999993,0.34375000000000067,120,0.5333333333333333,0.012027728287614807,0.007618243547518357,1.5151637626276069,-0.40441846726484154,-0.15141372251705823,2026-03-16,-0.16072782410917352,17.6341,0.065,19.003680073306196,19.628723479332848,0.6270686673732363,18.80342,18.916579999999996,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.33320482621204,False,0.0,,,观察,观察,-3.0721819027307378,False,attack_checks_failed
000651.SZ,格力电器,白色家电,,2026-07-06,39.0,0.0175,2395884044.8,1.12,0.89,180345568.0,0.00221,0.5,8547042819.51,0.9038461538461524,0.0961538461538476,120,0.425,7.094557156772522e-05,-0.0026372593943456467,1.0081241821900642,-0.2539572758343662,-0.04874713769984532,2026-03-16,-0.05865559304438095,38.025,0.025,39.0,39.317125383993535,0.32525680409593566,38.883,39.117,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,25.290000553696693,False,0.0,,,观察,观察,6.321616236231991,False,attack_checks_failed
603019.SH,中科曙光,计算机设备,,2026-07-06,94.56,0.0203,7624945973.0,5.54,0.64,340622656.0,-0.016757647058823526,0.23529411764705882,41460448694.2,0.7118644067796611,0.28813559322033894,120,0.48333333333333334,-0.0017823031823326627,-0.0012071809190926973,0.9322359492487672,-0.6110409587200083,-0.15841736716891355,2025-12-08,-0.15761300555114977,90.15144924470088,0.046621729645718195,94.56,97.61717356867172,0.6934645279964108,94.27632,94.84367999999999,False,win_rate_lt_55;avg_return_not_positive;profit_factor_lt_1_2;stop_risk_gt_expected_reward,25.267310348394574,False,0.0,,,观察,观察,-10.792251360628693,False,attack_checks_failed
600060.SH,海信视像,黑色家电,,2026-07-06,27.92,0.014499999999999999,400463263.0,1.11,0.71,21656430.0,-0.02046,0.2,4240906512.71,0.6764705882352956,0.32352941176470434,120,0.5166666666666667,0.004488472950462668,0.0027297233519104304,1.3539079562679142,-0.17935966348793286,-0.07396721717588764,2026-02-11,-0.10520487264673317,26.790309193679036,0.04046170509745587,27.99621387598534,28.56829737964855,0.5738715195530716,27.83624,28.00376,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.168789301276934,False,0.0,,,观察,观察,7.885210277331366,False,attack_checks_failed
000415.SZ,渤海租赁,多元金融,,2026-07-06,4.61,0.0454,635344312.96,2.6,1.76,101115981.0,-0.002923076923076923,0.5,4598546736.42,0.909090909090911,0.09090909090908908,120,0.55,0.004897065073928373,0.0034119547119546246,1.2778388968103227,-0.48054852951512084,-0.13814210526315798,2026-05-11,-0.15398886827458258,4.4461994462361725,0.03553157348456132,4.625729111222111,4.716695888888889,0.6513768509154511,4.59617,4.62383,False,stop_risk_gt_expected_reward,25.115951873591932,False,0.0,,,观察,观察,-2.8731281363288623,False,attack_checks_failed
002001.SZ,新 和 成,化学制品,,2026-07-06,31.08,0.036000000000000004,1532475287.41,1.62,1.19,645525.0,-0.01195654761904762,0.3333333333333333,75957998903.55,0.7175141242937852,0.28248587570621475,120,0.5416666666666666,0.006047542448119023,0.00184223482439846,1.3413363622271557,-0.36179567869681173,-0.1311701298701299,2026-03-12,-0.1348051948051947,29.71241021420548,0.04400224536018395,31.137256658342302,31.703364844221102,0.4558127376324009,30.986759999999997,31.173239999999996,False,win_rate_lt_55;stop_risk_gt_expected_reward,25.017614399179575,False,0.0,,,观察,观察,-1.5854726571831659,False,attack_checks_failed
002493.SZ,荣盛石化,炼化及贸易,,2026-07-06,12.27,0.050499999999999996,1047261691.17,0.92,1.06,81992456.0,0.010806666666666666,0.5333333333333333,12502187145.8,0.5476190476190466,0.4523809523809534,120,0.5083333333333333,0.007084189097235624,0.003578291204787999,1.3069318745756016,-0.3331561619926391,-0.16772335766423355,2026-03-12,-0.1693430656934306,11.59550033880565,0.054971447530101906,12.313905633082747,12.79384595431472,0.7766437619659241,12.233189999999999,12.306809999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,24.988609115542445,False,0.0,,,观察,观察,-4.201994148447563,False,attack_checks_failed
601838.SH,成都银行,银行Ⅱ,,2026-07-06,18.69,0.0163,349208110.0,0.44,0.9,50523294.0,0.023145238095238094,1.0,28675060405.88,0.5949367088607606,0.4050632911392395,120,0.5166666666666667,0.0002789188611011476,0.002074563258376817,1.0249227229320859,-0.23319374182804486,-0.09191488673139162,2025-10-23,-0.09666168410563036,18.22275,0.025,18.728773587299063,18.920303619195046,0.4928916408668758,18.633930000000003,18.74607,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,24.805032081729774,False,0.0,,,观察,观察,3.453721763082025,False,attack_checks_failed
688222.SH,成都先导,医疗服务,,2026-07-06,33.65,0.0383,968369047.0,7.16,1.11,3561648.0,0.012767924528301887,0.5849056603773585,38605015287.54,0.605960264900661,0.39403973509933893,120,0.475,0.014172642149884935,-0.005361169981759705,1.5159034398091649,-0.45263814302108474,-0.18454291742013254,2026-05-26,-0.202833031946956,31.684764818940742,0.058402234206813036,33.65,35.10594595640858,0.7408507492847922,33.54905,33.750949999999996,False,win_rate_lt_55;stop_risk_gt_expected_reward,24.791645695134534,False,0.0,,,观察,观察,-8.598659854025522,False,attack_checks_failed
600166.SH,福田汽车,商用车,,2026-07-06,3.2,0.0256,548752058.0,2.15,1.1,-24257061.0,0.004930769230769231,0.5384615384615384,4328908799.49,0.6000000000000024,0.39999999999999764,120,0.5583333333333333,0.00758952082565178,0.007408414872798499,1.4506071548189265,-0.37767387687262566,-0.11388278145695355,2026-03-16,-0.11920529801324498,3.0825846781542516,0.03669228807679638,3.2237069275929553,3.2990658064516127,0.8437212869182283,3.1904000000000003,3.2096,False,stop_risk_gt_expected_reward,24.430832540170414,False,0.0,,,观察,观察,3.3719770044464936,False,attack_checks_failed
600770.SH,综艺股份,综合Ⅱ,,2026-07-06,6.26,0.0279,398737168.0,4.99,0.7,2610942.0,-0.003670588235294117,0.29411764705882354,4727297255.81,0.719298245614035,0.280701754385965,120,0.5166666666666667,0.008859955036963124,0.0019182893278035474,1.4107032616883273,-0.38237989410290074,-0.13253359580052496,2026-05-14,-0.15201005025125625,5.9436217487389325,0.05053965675096912,6.27200849119205,6.398417183946488,0.4375053702167097,6.24122,6.278779999999999,False,win_rate_lt_55;stop_risk_gt_expected_reward,24.159120853420454,False,0.0,,,观察,观察,-2.9276193548312164,False,attack_checks_failed
601857.SH,中国石油,炼化及贸易,,2026-07-06,9.09,0.0134,1245887388.0,0.08,0.79,-41384008.0,0.010806666666666666,0.5333333333333333,12502187145.8,0.8275862068965498,0.17241379310345017,120,0.55,0.0038593419876221664,0.007260428058001612,1.2305443008728691,-0.46512880038617266,-0.09630000000000008,2026-04-29,-0.10250000000000004,8.86275,0.025,9.155997291047234,9.305907425887264,0.9500876826722346,9.06273,9.11727,False,stop_risk_gt_expected_reward,24.14743245939789,False,0.0,,,观察,观察,4.594859548273785,False,attack_checks_failed
603990.SH,麦迪科技,软件开发,,2026-07-06,23.0,0.0604,877364325.0,12.6,1.99,105694322.0,-0.018426356589147284,0.15503875968992248,43989997360.36,0.684210526315789,0.3157894736842109,120,0.5,0.008020757669071283,0.00020954930261371085,1.4317621266994556,-0.3681935657600487,-0.12847770034843212,2026-06-04,-0.13797634691195793,21.886722125656327,0.048403385841029184,23.004819633960118,23.62987318212141,0.5657825387868698,22.931,23.069,False,win_rate_lt_55;stop_risk_gt_expected_reward,24.059165559358963,False,0.0,,,观察,观察,-1.3076055273017797,False,attack_checks_failed
600015.SH,华夏银行,银行Ⅱ,,2026-07-06,6.79,0.0195,488898524.0,0.47,0.92,44357326.0,0.023145238095238094,1.0,28675060405.88,0.9500000000000011,0.04999999999999889,120,0.475,-0.0018643718453484435,-0.0020256894049346707,0.8269676088166522,-0.30021178674689053,-0.08290442600276629,2026-04-29,-0.08575380359612728,6.6202499999999995,0.025,6.79,6.884521554033484,0.5568280060882755,6.76963,6.810369999999999,False,win_rate_lt_55;avg_return_not_positive;profit_factor_lt_1_2;stop_risk_gt_expected_reward,23.89336244792782,False,0.0,,,观察,观察,4.049448967440011,False,attack_checks_failed
002142.SZ,宁波银行,银行Ⅱ,,2026-07-06,30.71,0.0139,958735533.74,0.47,0.67,-66441522.0,0.023145238095238094,1.0,28675060405.88,0.8051948051948069,0.19480519480519307,120,0.5416666666666666,0.0009202889875826756,0.003618046003886123,1.0809098429603268,-0.38476928726304216,-0.06431369863013695,2026-06-11,-0.07614678899082572,29.94225,0.025,30.821110192779344,31.123575674744412,0.5386853464596739,30.61787,30.80213,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,23.849013182537586,False,0.0,,,观察,观察,5.563894189986333,False,attack_checks_failed
601198.SH,东兴证券,证券Ⅱ,,2026-07-06,13.95,0.0123,341592640.0,0.76,0.72,-1674252.0,0.0011265306122448977,0.6122448979591837,50598036358.22,0.8333333333333296,0.16666666666667038,120,0.49166666666666664,0.0022352139173645105,-0.0013,1.1754385189814653,-0.2637574402863696,-0.06806669167291826,2026-03-16,-0.07723577235772361,13.601249999999999,0.025,13.95,14.174198836858006,0.6428640483383705,13.90815,13.991849999999998,False,win_rate_lt_55;profit_factor_lt_1_2;stop_risk_gt_expected_reward,23.845761766678685,False,0.0,,,观察,观察,7.974452200057463,False,attack_checks_failed
